internal_id,type,category,sub_category,name
BR0101,brands,Apparel & Accessories,Luxury & Designer,Sunnei
BR0102,brands,Apparel & Accessories,Luxury & Designer,Swarovski
BR0103,brands,Apparel & Accessories,Luxury & Designer,Temperley London
BR0104,brands,Apparel & Accessories,Luxury & Designer,The Kooples
BR0105,brands,Apparel & Accessories,Luxury & Designer,Thom Browne
BR0106,brands,Apparel & Accessories,Luxury & Designer,Tiffany & Co
BR0107,brands,Apparel & Accessories,Luxury & Designer,Tom Ford
BR0108,brands,Apparel & Accessories,Luxury & Designer,Tory Burch
BR0109,brands,Apparel & Accessories,Premium & Contemporary,Nike
BR0110,brands,Apparel & Accessories,Premium & Contemporary,Adidas
BR0111,brands,Apparel & Accessories,Premium & Contemporary,Lululemon
BR0112,brands,Apparel & Accessories,Premium & Contemporary,Levi's
BR0113,brands,Apparel & Accessories,Premium & Contemporary,Under Armour
BR0114,brands,Apparel & Accessories,Premium & Contemporary,Old Navy
BR0115,brands,Apparel & Accessories,Premium & Contemporary,Sketchers
BR0116,brands,Apparel & Accessories,Premium & Contemporary,Converse
BR0117,brands,Apparel & Accessories,Premium & Contemporary,Wrangler
BR0118,brands,Apparel & Accessories,Premium & Contemporary,New Balance
BR0119,brands,Apparel & Accessories,Premium & Contemporary,Ll Bean
BR0120,brands,Apparel & Accessories,Premium & Contemporary,Gap
BR0121,brands,Apparel & Accessories,Premium & Contemporary,Men's Warehouse
BR0122,brands,Apparel & Accessories,Premium & Contemporary,Victoria's Secret
BR0123,brands,Apparel & Accessories,Premium & Contemporary,Tommy Hilfiger
BR0124,brands,Apparel & Accessories,Premium & Contemporary,Banana Republic
BR0125,brands,Apparel & Accessories,Premium & Contemporary,American Eagle Outfitters
BR0126,brands,Apparel & Accessories,Premium & Contemporary,Lands' End
BR0127,brands,Apparel & Accessories,Premium & Contemporary,Nautica
BR0128,brands,Apparel & Accessories,Premium & Contemporary,J.Crew
BR0129,brands,Apparel & Accessories,Premium & Contemporary,Abercrombie & Fitch
BR0130,brands,Apparel & Accessories,Premium & Contemporary,Hollister
BR0131,brands,Apparel & Accessories,Premium & Contemporary,Aeropostale
BR0132,brands,Apparel & Accessories,Premium & Contemporary,Forever 21
BR0133,brands,Apparel & Accessories,Premium & Contemporary,Ann Taylor
BR0134,brands,Apparel & Accessories,Premium & Contemporary,American Apparel
BR0135,brands,Apparel & Accessories,Premium & Contemporary,Jos A Bank Clothiers
BR0136,brands,Apparel & Accessories,Premium & Contemporary,Loft
BR0137,brands,Apparel & Accessories,Premium & Contemporary,Dressbarn
BR0138,brands,Apparel & Accessories,Premium & Contemporary,Mudd
BR0139,brands,Apparel & Accessories,Premium & Contemporary,Urban Outfitters
BR0140,brands,Apparel & Accessories,Premium & Contemporary,Patagonia
BR0141,brands,Apparel & Accessories,Premium & Contemporary,Fossil
BR0142,brands,Apparel & Accessories,Premium & Contemporary,Claire's Accessories
BR0143,brands,Apparel & Accessories,Premium & Contemporary,Goody's
BR0144,brands,Apparel & Accessories,Premium & Contemporary,Talbots
BR0145,brands,Apparel & Accessories,Premium & Contemporary,Cato
BR0146,brands,Apparel & Accessories,Premium & Contemporary,Rue21
BR0147,brands,Apparel & Accessories,Premium & Contemporary,Wet Seal
BR0148,brands,Apparel & Accessories,Premium & Contemporary,Marmot
BR0149,brands,Apparel & Accessories,Premium & Contemporary,Torrid
BR0150,brands,Apparel & Accessories,Premium & Contemporary,H&M
BR0151,brands,Apparel & Accessories,Mass Market & Value,Old Navy
BR0152,brands,Apparel & Accessories,Mass Market & Value,H&M
BR0153,brands,Apparel & Accessories,Mass Market & Value,Forever 21
BR0154,brands,Apparel & Accessories,Mass Market & Value,Target
BR0155,brands,Apparel & Accessories,Mass Market & Value,Zara
BR0156,brands,Apparel & Accessories,Mass Market & Value,Uniqlo
BR0157,brands,Apparel & Accessories,Mass Market & Value,Asos
BR0158,brands,Apparel & Accessories,Mass Market & Value,Charlotte Russe
BR0159,brands,Apparel & Accessories,Mass Market & Value,Boohoo
BR0160,brands,Apparel & Accessories,Mass Market & Value,Tilly's
BR0161,brands,Apparel & Accessories,Mass Market & Value,Primark
BR0162,brands,Apparel & Accessories,Mass Market & Value,Fashion Nova
BR0163,brands,Apparel & Accessories,Mass Market & Value,Missguided
BR0164,brands,Apparel & Accessories,Mass Market & Value,Shein
BR0165,brands,Apparel & Accessories,Mass Market & Value,Lulus
BR0166,brands,Apparel & Accessories,Mass Market & Value,Pink By Victoria's Secret
BR0167,brands,Apparel & Accessories,Mass Market & Value,Aeropostale
BR0168,brands,Apparel & Accessories,Mass Market & Value,Rue21
BR0169,brands,Apparel & Accessories,Mass Market & Value,American Eagle Outfitters
BR0170,brands,Apparel & Accessories,Mass Market & Value,Cotton On
BR0171,brands,Apparel & Accessories,Jewelry,Helzberg Diamonds
BR0172,brands,Apparel & Accessories,Jewelry,Kay Jewelers
BR0173,brands,Apparel & Accessories,Jewelry,Jared
BR0174,brands,Apparel & Accessories,Jewelry,De Beers
BR0175,brands,Apparel & Accessories,Jewelry,Zales
BR0176,brands,Apparel & Accessories,Watches,Tag Heuer
BR0177,brands,Apparel & Accessories,Watches,Omega Timepieces
BR0178,brands,Cars & Automobiles,Mercedes-Benz,Mercedes-benz
BR0179,brands,Cars & Automobiles,BMW,BMW
BR0180,brands,Cars & Automobiles,Audi,Audi
BR0181,brands,Cars & Automobiles,Volvo,Volvo
BR0182,brands,Cars & Automobiles,Porsche,Porsche
BR0183,brands,Cars & Automobiles,Lexus,Lexus
BR0184,brands,Cars & Automobiles,Lamborghini,Lamborghini
BR0185,brands,Cars & Automobiles,Ferrari,Ferrari
BR0186,brands,Cars & Automobiles,Land Rover,Land Rover
BR0187,brands,Cars & Automobiles,Cadillac,Cadillac
BR0188,brands,Cars & Automobiles,Jaguar,Jaguar
BR0189,brands,Cars & Automobiles,Rolls-Royce,Rolls-Royce
BR0190,brands,Cars & Automobiles,Aston Martin,Aston Martin
BR0191,brands,Cars & Automobiles,Bently,Bently
BR0192,brands,Cars & Automobiles,Maserati,Maserati
BR0193,brands,Cars & Automobiles,Mclaren,Mclaren
BR0194,brands,Cars & Automobiles,Lincoln,Lincoln
BR0195,brands,Cars & Automobiles,Tesla,Tesla
BR0196,brands,Cars & Automobiles,Bugatti,Bugatti
BR0197,brands,Cars & Automobiles,Toyota,Toyota Prius
BR0198,brands,Cars & Automobiles,Hyundai,Hyundai Sonata
BR0199,brands,Cars & Automobiles,Honda,Honda Accord
BR0200,brands,Cars & Automobiles,Toyota,Toyota Corolla
BR0201,brands,Cars & Automobiles,Hyundai,Hyundai Ioniq
BR0202,brands,Cars & Automobiles,Toyota,Toyota Crown
BR0203,brands,Cars & Automobiles,Chevrolet,Chevrolet Bolt
BR0204,brands,Cars & Automobiles,Nissan,Nissan Leaf
BR0205,brands,Cars & Automobiles,Mini,Mini Electric Hardtop
BR0206,brands,Cars & Automobiles,Mercedes-Benz,Mercedes Benz Eqs
BR0207,brands,Cars & Automobiles,Lucid,Lucid Air
BR0208,brands,Cars & Automobiles,BMW,BMW I7
BR0209,brands,Cars & Automobiles,BMW,BMW I4
BR0210,brands,Cars & Automobiles,Tesla,Tesla Model 3
BR0211,brands,Cars & Automobiles,Audi,Audi E-tron Gt
BR0212,brands,Cars & Automobiles,Porsche,Porsche Taycan
BR0213,brands,Cars & Automobiles,Tesla,Tesla Model S
BR0214,brands,Cars & Automobiles,Rivian,Rivian R1t
BR0215,brands,Cars & Automobiles,Ford,Ford F-150 Lightning
BR0216,brands,Cars & Automobiles,Hummer,Hummer Ev Pickup
BR0217,brands,Cars & Automobiles,Hyundai,Hyundai Kona
BR0218,brands,Cars & Automobiles,Volkswagen,Volkswagen Id4
BR0219,brands,Cars & Automobiles,Kia,Kia Nero Ev
BR0220,brands,Cars & Automobiles,Subaru,Subaru Solterra
BR0221,brands,Cars & Automobiles,Toyota,Toyota Bz4x
BR0222,brands,Cars & Automobiles,Volvo,Volvo VNR Electric
BR0223,brands,Cars & Automobiles,Ford,Ford Explorer
BR0224,brands,Cars & Automobiles,Chevrolet,Chevrolet Tahoe
BR0225,brands,Cars & Automobiles,Jeep,Jeep Grand Cherokee
BR0226,brands,Cars & Automobiles,Toyota,Toyota 4runner
BR0227,brands,Cars & Automobiles,Honda,Honda Pilot
BR0228,brands,Cars & Automobiles,Subaru,Subaru Ascent
BR0229,brands,Cars & Automobiles,BMW,BMW X5
BR0230,brands,Cars & Automobiles,Mercedes-Benz,Mercedes-benz Gle
BR0231,brands,Cars & Automobiles,Porsche,Porsche Cayenne
BR0232,brands,Cars & Automobiles,Audi,Audi Q7
BR0233,brands,Cars & Automobiles,Lexus,Lexus Gx
BR0234,brands,Cars & Automobiles,Infiniti,Infiniti Qx60
BR0235,brands,Cars & Automobiles,Nissan,Nissan Pathfinder
BR0236,brands,Cars & Automobiles,Volkswagen,Volkswagen Atlas
BR0237,brands,Cars & Automobiles,Land Rover,Land Rover Discovery
BR0238,brands,Cars & Automobiles,Volvo,Volvo Xc90
BR0239,brands,Cars & Automobiles,Cadillac,Cadillac Escalade
BR0240,brands,Cars & Automobiles,GMC,GMC Yukon
BR0241,brands,Cars & Automobiles,Ford,Ford Expedition
BR0242,brands,Cars & Automobiles,Chevrolet,Chevrolet Suburban
BR0243,brands,Cars & Automobiles,Dodge,Dodge Durango
BR0244,brands,Cars & Automobiles,GMC,GMC Acadia
BR0245,brands,Cars & Automobiles,Buick,Buick Enclave
BR0246,brands,Cars & Automobiles,Hyundai,Hyundai Santa Fe
BR0247,brands,Cars & Automobiles,Kia,Kia Sorento
BR0248,brands,Cars & Automobiles,Mitsubishi,Mitsubishi Outlander
BR0249,brands,Cars & Automobiles,Honda,Honda CR-V
BR0250,brands,Cars & Automobiles,Toyota,Toyota Rav4
BR0251,brands,Cars & Automobiles,Ford,Ford Escape
BR0252,brands,Cars & Automobiles,Chevrolet,Chevrolet Equinox
BR0253,brands,Cars & Automobiles,GMC,GMC Terrain
BR0254,brands,Cars & Automobiles,Buick,Buick Encore
BR0255,brands,Cars & Automobiles,Hyundai,Hyundai Tucson
BR0256,brands,Cars & Automobiles,Kia,Kia Sportage
BR0257,brands,Cars & Automobiles,Mitsubishi,Mitsubishi Eclipse Cross
BR0258,brands,Cars & Automobiles,Honda,Honda HR-V
BR0259,brands,Cars & Automobiles,Toyota,Toyota C-hr
BR0260,brands,Cars & Automobiles,Ford,Ford Edge
BR0261,brands,Cars & Automobiles,Chevrolet,Chevrolet Blazer
BR0262,brands,Cars & Automobiles,Buick,Buick Envision
BR0263,brands,Cars & Automobiles,Hyundai,Hyundai Kona
BR0264,brands,Cars & Automobiles,Kia,Kia Soul
BR0265,brands,Cars & Automobiles,Mitsubishi,Mitsubishi Outlander Sport
BR0266,brands,Cars & Automobiles,Honda,Honda Passport
BR0267,brands,Cars & Automobiles,Toyota,Toyota Venza
BR0268,brands,Cars & Automobiles,Ford,Ford Flex
BR0269,brands,Cars & Automobiles,Chevrolet,Chevrolet Traverse
BR0270,brands,Cars & Automobiles,GMC,GMC Acadia Limited
BR0271,brands,Cars & Automobiles,Buick,Buick Encore Gx
BR0272,brands,Cars & Automobiles,Hyundai,Hyundai Palisade
BR0273,brands,Cars & Automobiles,Kia,Kia Telluride
BR0274,brands,Cars & Automobiles,Mitsubishi,Mitsubishi Outlander Phev
BR0275,brands,Cars & Automobiles,Honda,Honda Pilot Hybrid
BR0276,brands,Cars & Automobiles,Toyota,Toyota Rav4 Prime
BR0277,brands,Cars & Automobiles,Ford,Ford Mustang Mach-e
BR0278,brands,Cars & Automobiles,Chevrolet,Chevrolet Bolt Euv
BR0279,brands,Cars & Automobiles,GMC,GMC Hummer Ev
BR0280,brands,Cars & Automobiles,Buick,Buick Enspire
BR0281,brands,Cars & Automobiles,Hyundai,Hyundai Ioniq 5
BR0282,brands,Cars & Automobiles,Kia,Kia Ev6
BR0283,brands,Cars & Automobiles,Mitsubishi,Mitsubishi Engelberg Tourer
BR0284,brands,Cars & Automobiles,Honda,Honda Ev-ster
BR0285,brands,Cars & Automobiles,Ford,Ford Maverick
BR0286,brands,Cars & Automobiles,Buick,Buick Encore Gx Sport Touring
BR0287,brands,Cars & Automobiles,Hyundai,Hyundai Santa Cruz
BR0288,brands,Cars & Automobiles,Kia,Kia Stonic
BR0289,brands,Cars & Automobiles,Mitsubishi,Mitsubishi Ground Tourer
BR0290,brands,Cars & Automobiles,Honda,Honda Ridgeline
BR0291,brands,Cars & Automobiles,Chevrolet,Chevrolet Silverado
BR0292,brands,Cars & Automobiles,Buick,Buick Avista
BR0293,brands,Cars & Automobiles,Hyundai,Hyundai Santa Fe N
BR0294,brands,Cars & Automobiles,Kia,Kia Seltos
BR0295,brands,Cars & Automobiles,Mitsubishi,Mitsubishi Outlander N
BR0296,brands,Cars & Automobiles,Honda,Honda Hr-v N
BR0297,brands,Cars & Automobiles,Toyota,Toyota Rav4 N
BR0298,brands,Cars & Automobiles,Ford,Ford Bronco Sport
BR0299,brands,Cars & Automobiles,Chevrolet,Chevrolet Trailblazer
BR0300,brands,Cars & Automobiles,GMC,GMC Granite
BR0301,brands,Cars & Automobiles,Buick,Buick Encore Gx Sport
BR0302,brands,Cars & Automobiles,Hyundai,Hyundai Venue
BR0303,brands,Cars & Automobiles,Kia,Kia Seltos Gt-line
BR0304,brands,Cars & Automobiles,Mitsubishi,Mitsubishi Outlander Sport Gt
BR0305,brands,Cars & Automobiles,Honda,Honda Hr-v Sport
BR0306,brands,Cars & Automobiles,Toyota,Toyota Rav4 Trd Off-road
BR0307,brands,Cars & Automobiles,Ford,Ford Bronco
BR0308,brands,Cars & Automobiles,Chevrolet,Chevrolet Blazer Rs
BR0309,brands,Cars & Automobiles,GMC,GMC Acadia At4
BR0310,brands,Cars & Automobiles,Buick,Buick Envision Avenir
BR0311,brands,Cars & Automobiles,Hyundai,Hyundai Santa Fe Calligraphy
BR0312,brands,Cars & Automobiles,Kia,Kia Sorento Gt-line
BR0313,brands,Cars & Automobiles,Mitsubishi,Mitsubishi Outlander Gt
BR0314,brands,Cars & Automobiles,Honda,Honda Cr-v Touring
BR0315,brands,Cars & Automobiles,Toyota,Toyota Rav4 Limited
BR0316,brands,Cars & Automobiles,Ford,Ford Edge St
BR0317,brands,Cars & Automobiles,Chevrolet,Chevrolet Equinox Premier
BR0318,brands,Cars & Automobiles,GMC,GMC Terrain Denali
BR0319,brands,Cars & Automobiles,Buick,Buick Enclave Avenir
BR0320,brands,Cars & Automobiles,Hyundai,Hyundai Palisade Calligraphy
BR0321,brands,Cars & Automobiles,Kia,Kia Telluride Gt-line
BR0322,brands,Cars & Automobiles,Mitsubishi,Mitsubishi Eclipse Cross Gt
BR0323,brands,Cars & Automobiles,Honda,Honda Pilot Elite
BR0324,brands,Cars & Automobiles,Toyota,Toyota 4runner Trd Pro
BR0325,brands,Cars & Automobiles,Ford,Ford Explorer Platinum
BR0326,brands,Cars & Automobiles,Chevrolet,Chevrolet Tahoe Rst
BR0327,brands,Cars & Automobiles,GMC,GMC Yukon Denali
BR0328,brands,Cars & Automobiles,Buick,Buick Enclave Black Label
BR0329,brands,Cars & Automobiles,Hyundai,Hyundai Santa Fe N Line
BR0330,brands,Cars & Automobiles,Kia,Kia Sorento N Line
BR0331,brands,Cars & Automobiles,Mitsubishi,Mitsubishi Outlander N Line
BR0332,brands,Cars & Automobiles,Honda,Honda Cr-v N Line
BR0333,brands,Cars & Automobiles,Toyota,Toyota Rav
BR0334,brands,Cars & Automobiles,Ford,Ford F-150
BR0335,brands,Cars & Automobiles,Chevrolet,Chevrolet Silverado 1500
BR0336,brands,Cars & Automobiles,Ram,Ram 1500
BR0337,brands,Cars & Automobiles,GMC,GMC Sierra 1500
BR0338,brands,Cars & Automobiles,Toyota,Toyota Tundra
BR0339,brands,Cars & Automobiles,Nissan,Nissan Titan
BR0340,brands,Cars & Automobiles,Ford,Ford F-250
BR0341,brands,Cars & Automobiles,Chevrolet,Chevrolet Silverado 2500
BR0342,brands,Cars & Automobiles,Ram,Ram 2500
BR0343,brands,Cars & Automobiles,GMC,GMC Sierra 2500
BR0344,brands,Cars & Automobiles,Toyota,Toyota Tacoma
BR0345,brands,Cars & Automobiles,Nissan,Nissan Frontier
BR0346,brands,Cars & Automobiles,Ford,Ford F-350
BR0347,brands,Cars & Automobiles,Chevrolet,Chevrolet Silverado 3500
BR0348,brands,Cars & Automobiles,Ram,Ram 3500
BR0349,brands,Cars & Automobiles,GMC,GMC Sierra 3500
BR0350,brands,Cars & Automobiles,Toyota,Toyota T100
BR0351,brands,Cars & Automobiles,Nissan,Nissan Nv
BR0352,brands,Cars & Automobiles,Ford,Ford F-450
BR0353,brands,Cars & Automobiles,Chevrolet,Chevrolet Silverado 4500
BR0354,brands,Cars & Automobiles,Ram,Ram 4500
BR0355,brands,Cars & Automobiles,GMC,GMC Sierra 4500
BR0356,brands,Cars & Automobiles,Ford,Ford F-550
BR0357,brands,Cars & Automobiles,Chevrolet,Chevrolet Silverado 5500
BR0358,brands,Cars & Automobiles,Ram,Ram 5500
BR0359,brands,Cars & Automobiles,GMC,GMC Sierra 5500
BR0360,brands,Cars & Automobiles,Ford,Ford F-650
BR0361,brands,Cars & Automobiles,Chevrolet,Chevrolet Silverado 6500
BR0362,brands,Cars & Automobiles,Ram,Ram 6500
BR0363,brands,Cars & Automobiles,GMC,GMC Sierra 6500
BR0364,brands,Cars & Automobiles,Ford,Ford Ranger
BR0365,brands,Cars & Automobiles,Chevrolet,Chevrolet Colorado
BR0366,brands,Cars & Automobiles,GMC,GMC Canyon
BR0367,brands,Cars & Automobiles,Toyota,Toyota Hilux
BR0368,brands,Cars & Automobiles,Nissan,Nissan Navara
BR0369,brands,Cars & Automobiles,Ford,Ford Transit
